"","a_log","h_log","log_w","kr_log","sigma","sigma2","error","a_log.est","h_log.est","log_w.est","kr_log.est","sigma.est","sigma2.est","converge","BIC","logLik","strtpt"
"79","-2.5","-4","-10","-0.5","0.2","0.2","NaN","-1.58192199812251","-3.85165741675447","0.842276751270782","-8.54785862609872","0.414263193765795","0.280582782836664","0","2838.34265558071","-1400.42140206358","507"
"80","-1.5","-2","-10","-1.75","0.2","0.2","NaN","-1.88686820195545","-4.41763011075576","-6.12950710831612","-8.12647316216596","0.43130130923701","0.280173349050219","0","2880.26249685391","-1421.38132270017","269"
"81","-2","-5","-8.75","-1.75","0.2","0.2","NaN","-1.5992411128643","-3.83632547278476","0.815332411513871","-9.5266736114486","0.414371419128928","0.280110172105771","0","2838.5124789573","-1400.50631375187","278"
"82","-3","-1","-5","-1.75","0.2","0.2","NaN","-1.57561240356735","-3.8329937233997","0.824919438519594","-8.51163994970162","0.414254135554644","0.280091776739093","0","2838.32487362752","-1400.41251108698","371"
"83","-2","-1","-6.25","-0.5","0.2","0.2","NaN","-1.59975775072636","-3.89118462698969","0.578210890468032","-8.14733912629319","0.414298365164223","0.279339664374323","0","2838.7884526363","-1400.64430059137","598"
"84","-1.5","-1","-5","-0.5","0.2","0.2","NaN","-1.57493572834539","-3.82730950313697","0.8291090788252","-8.5137634334289","0.414299789594744","0.280088473603786","0","2838.32542428788","-1400.41278641716","624"
"85","-2.5","-5","-6.25","-0.5","0.2","0.2","NaN","-1.55655130440752","-3.81996551989144","0.855218809696899","-8.15260986843381","0.414396985649384","0.2799289788653","0","2838.41205643713","-1400.45610249179","577"
"86","-1","-3","-10","-1.75","0.2","0.2","NaN","-1.60156450267066","-3.83127147984351","0.807780855269006","-9.77351669123539","0.414488634619078","0.280086630187616","0","2838.56621591946","-1400.53318223295","265"
"87","-1.5","-4","-6.25","-3","0.2","0.2","NaN","-1.60925410046815","-3.82685638628322","0.836093133642024","-23.7229492138615","0.414545205595193","0.280145828497914","0","2838.80586126969","-1400.65300490807","84"
"88","-3","-1","-6.25","-1.75","0.2","0.2","NaN","-1.57561240356735","-3.8329937233997","0.824919438519594","-8.51163994970162","0.414254135554644","0.280091776739093","0","2838.32487362752","-1400.41251108698","346"
"89","-3","-4","-7.5","-1.125","0.2","0.2","NaN","-1.57338318923999","-3.82977075384945","0.830077799503057","-8.47366573730542","0.414321072936292","0.280099153738642","0","2838.32573781702","-1400.41294318173","431"
"90","-1.5","-2","-8.75","-3","0.2","0.2","NaN","-1.89595182810236","-4.42710247178676","-8.95563244599804","-8.28539456251264","0.431407080026612","0.280213532930442","0","2880.48046339282","-1421.49030596963","44"
"91","-2.5","-4","-8.75","-1.125","0.2","0.2","NaN","-1.48178194249149","-3.74252854509373","1.00857909695752","-7.42385885950816","0.41546430201272","0.28047883759709","0","2840.01036662006","-1401.25525758325","407"
"92","-2.5","-5","-7.5","-3","0.2","0.2","NaN","-1.57581752008713","-3.83345145852083","0.826451521962374","-8.52818899692243","0.414344784751175","0.280173286928476","0","2838.32492993528","-1400.41253924086","52"
"93","-1","-5","-5","-3","0.2","0.2","NaN","-1.57577529821041","-3.83217089417614","0.827275722560642","-8.516140027388","0.41416535453295","0.280135326377786","0","2838.32491615497","-1400.41253235071","105"
"94","-1","-1","-8.75","-0.5","0.2","0.2","NaN","-1.57051870503169","-3.82340318830646","0.860044731011271","-8.5271599036068","0.414215642317364","0.280078777944444","0","2838.33058349007","-1400.41536601826","550"
"95","-3","-5","-8.75","-1.75","0.2","0.2","NaN","-1.60241328814526","-3.83460423817932","0.81629905719121","-9.79572919921107","0.414418122669167","0.280161210135616","0","2838.56845595956","-1400.534302253","276"
"96","-2.5","-4","-7.5","-1.125","0.2","0.2","NaN","-1.48178194249149","-3.74252854509373","1.00857909695752","-7.42385885950816","0.41546430201272","0.28047883759709","0","2840.01036662006","-1401.25525758325","432"
"97","-1.5","-2","-7.5","-1.125","0.2","0.2","NaN","-1.61389710607712","-3.85197808202258","0.785392143458539","-10.2853850808091","0.414962883845502","0.28014615819932","0","2838.67064120632","-1400.58539487638","444"
"98","-3","-1","-7.5","-1.75","0.2","0.2","NaN","-1.57561240356735","-3.8329937233997","0.824919438519594","-8.51163994970162","0.414254135554644","0.280091776739093","0","2838.32487362752","-1400.41251108698","321"
