r1_log,r2_log,alpha11,alpha22,alpha12,alpha21,sigma,sigma2,error,r1_log.est,r2_log.est,alpha11.est,alpha12.est,alpha22.est,alpha21.est,sigma.est,sigma2.est,converge,BIC,logLik,strtpt
-1,-1,5e-04,0.005,5e-04,5e-04,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,138
-1,-1,0.001,0.005,5e-04,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,1178
-0.5,-1,0.001,5e-04,0.005,0.005,0.2,0.2,,-0.707001309952193,-3.78402662286239,0.000638024967825938,0.00208325269009176,0.0203718551919312,-0.00275349250773666,0.271377161593176,0.239939089994704,0,95.5908616539186,-26.5033909104057,2619
-2,-0.5,5e-04,0.001,0.001,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,1869
-0.5,-3,0.005,5e-04,0.005,0.001,0.2,0.2,,-0.455861860614507,-2.72456165559047,0.000827245109191349,0.00285598621268542,0.00781865863393923,-0.000183281807537834,0.193753928363872,0.23245310526322,0,325.239630190814,-141.327775178853,3623
-1,-3,0.001,0.005,0.005,5e-04,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,694
0.5,-1,0.001,0.005,0.005,0.001,0.2,0.2,,0.5,-1,0.00100000000000005,0.00499999999999997,0.00500000000000001,0.001,0.2,0.2,0,4044.37966840697,-2000.89779428693,1692
0.5,-0.5,0.001,5e-04,5e-04,5e-04,0.2,0.2,,-0.988747420599755,-5.23579622162874,0.00041792160065455,0.00412351067798355,0.102737894541698,-0.014066874200205,0.310146231540049,0.233228984868204,0,143.725755216923,-50.5708376919079,32
-1,-0.5,0.001,0.005,0.001,5e-04,0.2,0.2,,-0.78094271957126,-2.33968206881294,0.000735369121595137,0.00187249924177578,0.00429148493070891,0.000254030639623723,0.276905080343873,0.245902759589151,0,136.737643208074,-47.0767816874831,414
-2,-0.5,5e-04,0.001,0.001,0.005,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,2381
-1,-3,0.005,5e-04,0.001,0.005,0.2,0.2,,-0.72283878286855,-3.58715890954931,0.00064561393682268,0.0021133716244041,0.00954230235379455,-0.00310976754362251,0.232608736906392,0.24533574932984,0,121.968098817426,-39.6920094921594,2342
-1,-0.5,5e-04,5e-04,5e-04,0.001,0.2,0.2,,-0.52429467281159,-2.14924576956625,0.000663801713389128,0.00328674090375702,0.00689261314226104,-0.000216273595892906,0.284984507736669,0.253537852406153,0,154.975876239348,-56.1958982031203,1038
-0.5,-0.5,0.001,5e-04,0.005,0.001,0.2,0.2,,-0.778501827664703,-3.90456394658416,0.000799055232953581,0.00181455205696423,0.00583646755438507,0.00231036230833701,0.285053101811495,0.261324149702599,0,157.777082346147,-57.5965012565201,3615
-2,-1,0.005,0.005,0.005,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,3753
-1,-1,0.001,0.001,0.001,5e-04,0.2,0.2,,-0.772211726014685,-3.24154552563654,0.000818125519173065,0.00182748991641857,0.00831461497630338,-0.000933592305569769,0.303190694538582,0.253190380435015,0,128.041980484177,-42.7289503255349,506
0.5,-0.5,5e-04,0.005,0.001,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,3472
-1,-3,0.001,5e-04,5e-04,0.001,0.2,0.2,,-0.778924203713192,-3.88087908474306,0.000825215599455877,0.00191603372320522,0.0232847574580886,-0.00315340631446356,0.299666988793129,0.240916229662346,0,120.087672555862,-38.7517963613774,1078
-2,-1,0.001,5e-04,0.005,0.001,0.2,0.2,,-0.79105232202702,-6.05557452642332,0.00079336289050235,0.00179770993232346,-0.00757754269986855,0.00478665501599769,0.306103999346947,0.276372327580959,0,152.89764431614,-55.1567822415166,3609
-2,-0.5,0.001,5e-04,0.005,5e-04,0.2,0.2,non-finite finite-difference value [5],,,,,,,,,,,,573
-1,-5,0.001,0.005,0.005,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,3762
-1,-5,0.005,0.005,0.001,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,1954
-0.5,-3,5e-04,0.005,5e-04,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,3207
-2,-0.5,0.001,0.001,0.005,5e-04,0.2,0.2,,-21.5322693694752,-7.87983079201259,-0.00476137735707229,-0.0177928894159611,1.17153390941219,-0.194518467979164,0.426775753535687,0.239070777394101,0,270.305087576787,-113.86050387184,637
-1,-0.5,5e-04,0.005,0.001,0.001,0.2,0.2,,-0.745697679842756,-3.00519724096247,0.000755797199574273,0.00201331930327823,0.00795997352428733,-0.000912194834964093,0.287982265190996,0.243731873935999,0,117.444750811101,-37.4303354889969,3982
0.5,-5,5e-04,0.005,5e-04,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,1156
-0.5,-3,0.001,0.005,0.001,5e-04,0.2,0.2,,-0.828937633430975,-5.82429670959833,0.000605877439433315,0.00214613460847796,0.107820227273815,-0.0126898304686271,0.306431906781872,0.25723906922044,0,105.117077281885,-31.266498724389,407
0.5,-3,0.005,0.001,5e-04,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,3176
-2,-1,0.005,0.001,0.005,5e-04,0.2,0.2,,-0.835191360602627,-4.46044801544369,0.000779646214074747,0.00152972163579186,-0.00844119182405115,0.000382757107543386,0.320365416627529,0.254767052936478,0,161.643417811849,-59.5296689893708,617
-2,-3,0.001,0.001,0.001,5e-04,0.2,0.2,,-1.58544060507038,-3.33771181838372,0.000689675052843809,-0.00102350660867647,0.0120737861656493,-0.00136409369536605,0.343361604008945,0.289033019734833,0,194.85687724583,-76.1363987063611,1013
-1,-0.5,0.001,5e-04,0.001,0.005,0.2,0.2,non-finite finite-difference value [5],,,,,,,,,,,,2846
-2,-1,0.001,0.001,0.001,0.005,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,2905
-2,-5,0.005,0.001,0.005,0.001,0.2,0.2,,-0.757733798005858,-6.57177799509392,0.000806764535602271,0.00154222518768135,0.198836478300314,-0.0591034779223004,0.316359854717313,0.253090727520534,0,123.692406989235,-40.5541635780636,3809
-1,-5,0.001,0.001,5e-04,5e-04,0.2,0.2,,-0.607724655283714,-5.90136063769986,0.000726959837164775,0.00180077572629656,0.141419441940017,-0.033219873438019,0.275364856161635,0.244584944684354,0,112.478803769985,-34.9473619684388,210
-1,-3,0.001,5e-04,0.001,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,3350
-0.5,-0.5,0.001,0.001,0.001,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,1887
-2,-5,0.001,0.001,0.001,5e-04,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,465
-0.5,-0.5,0.001,5e-04,5e-04,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,1087
