r1_log,r2_log,alpha11,alpha22,alpha12,alpha21,sigma,sigma2,error,r1_log.est,r2_log.est,alpha11.est,alpha12.est,alpha22.est,alpha21.est,sigma.est,sigma2.est,converge,BIC,logLik,strtpt
-2,-3,0.001,0.005,0.001,0.001,0.2,0.2,,-1.03282416098758,-1.86684482277745,0.00147103825097834,0.00179369359915607,0.00183818654377616,0.000871655380704404,0.237132023325683,0.229441340715424,0,11.3603591054368,15.7082505701515,3989
-2,-0.5,0.001,5e-04,0.005,0.005,0.2,0.2,,-1.03017434874258,-1.86001282942176,0.00146973378311302,0.00179170717465535,0.00183788909329844,0.00086135377239431,0.236906188540891,0.228801323926955,0,11.3618851588335,15.7074875434531,2589
-0.5,-0.5,5e-04,5e-04,0.001,0.001,0.2,0.2,,-1.03225453646721,-1.87252435413143,0.00147415628956802,0.00176322522484693,0.00183351972271821,0.000878379519964438,0.237166858323109,0.229277975392694,0,11.397500862727,15.6896796915064,3855
-2,-0.5,0.001,0.001,0.001,0.001,0.2,0.2,,-1.03128211475047,-1.86917796126443,0.00147727378298704,0.00178291180161063,0.00183371723648591,0.000879475914895515,0.237058645203989,0.229214087207971,0,11.404616504141,15.6861218707994,4093
-2,-3,0.001,0.001,5e-04,0.001,0.2,0.2,,-1.03861409263278,-1.90574633693565,0.00145931709776973,0.0017805713301445,0.00184909013998767,0.000848305438395717,0.23775045834406,0.229361249084276,0,11.3488779072776,15.7139911692311,3317
-2,-3,0.005,0.005,5e-04,5e-04,0.2,0.2,,-1.03102068028966,-1.87246188289628,0.00147821165080667,0.00178974337050927,0.00182720382207193,0.000878167789575239,0.236977570596455,0.229207691621708,0,11.4090277885719,15.6839162285839,165
-0.5,-1,0.001,0.001,0.001,0.001,0.2,0.2,,-1.03002765023642,-1.87220037993796,0.00144963539727256,0.00177689622211487,0.0018270092738488,0.000860267584788688,0.23692599141582,0.229218498433372,0,11.2397174572975,15.7685713942211,1499
-1,-3,0.001,5e-04,0.001,0.005,0.2,0.2,,-1.02011648597561,-1.90157911059652,0.00146069061502129,0.00183784543395943,0.00187891084903482,0.000829847188619163,0.236183771266437,0.22848847275939,0,11.3975283370183,15.6896659543607,2358
-2,-0.5,5e-04,0.005,0.005,5e-04,0.2,0.2,,-1.03337481173172,-1.89341566903207,0.00143615564503935,0.00176321156766741,0.00177459182400625,0.000909357916072031,0.236588638066753,0.22765587667997,0,11.2428691786916,15.7669955335241,653
-1,-1,5e-04,0.001,0.001,5e-04,0.2,0.2,,-1.03067486265316,-1.87038744895076,0.00140246549121699,0.00178477181659725,0.00178541527596035,0.000888422781713521,0.236770800913558,0.229236410020594,0,11.0691881405644,15.8538360525877,458
-1,-0.5,0.005,5e-04,0.001,0.001,0.2,0.2,,-1.03746997460277,-1.91390014971465,0.00143146355104831,0.00180664876339188,0.00182085590413993,0.000732721100112985,0.237649061389772,0.23024953670053,0,11.3196387403483,15.7286107526957,3886
-1,-3,0.001,0.001,5e-04,0.001,0.2,0.2,,-1.03421165374107,-1.8695557125946,0.00147564913599278,0.00179089724724652,0.00184451898600277,0.000883967093168557,0.236866683837993,0.22892450462244,0,11.3963667739593,15.6902467358902,3158
-1,-5,0.005,0.001,0.005,0.005,0.2,0.2,,-1.03127317321011,-1.86958864654359,0.00147822359235015,0.00179048970367339,0.00183048094375415,0.000882939254940381,0.237059492150412,0.229231886669216,0,11.4092964719461,15.6837818868968,2658
0.5,-0.5,0.005,5e-04,5e-04,0.001,0.2,0.2,,-1.01951136476887,-1.88374345287931,0.00140843016549591,0.00186083983948914,0.00178468260787788,0.000873508810373909,0.237196119844187,0.227633996130147,0,11.1336003186166,15.8216299635616,1072
-1,-5,0.001,0.005,5e-04,0.001,0.2,0.2,,-1.05582092948124,-3.85870237516679,0.00146016920216223,0.0017120194682396,0.00053230564971986,-0.00331501954660161,0.241960503454992,0.249909195032635,0,38.3351041324382,2.22087805665078,1202
0.5,-0.5,0.001,0.001,0.001,0.005,0.2,0.2,,-1.03130254771347,-1.87025809112084,0.00147784756559281,0.0017908792063598,0.00184122014111781,0.000873784724623664,0.237054754995628,0.229234469264134,0,11.4095395635812,15.6836603410793,2528
-1,-0.5,0.001,0.005,0.005,0.001,0.2,0.2,,-1.07191691163192,-1.92600546811776,0.00138443006116714,0.00174868503997675,0.00174489815337524,0.000789712253218248,0.241487616821657,0.236551821723167,0,11.9179444738085,15.4294578859656,1694
-1,-3,0.005,0.005,0.001,0.001,0.2,0.2,,-1.02847763320008,-1.86186514038744,0.00147819534207392,0.00178872809032754,0.00184534876942329,0.000883534090860626,0.236570322103088,0.228958217666675,0,11.4186977250248,15.6790812603575,1446
-0.5,-5,0.001,0.001,0.001,0.001,0.2,0.2,,-1.01858096570106,-3.42393461090193,0.00143948709235914,0.00182376124832953,0.000587884350980343,-0.00218397680250805,0.239334272968901,0.23831167858346,0,33.356304197336,4.71027802420185,1491
-0.5,-5,5e-04,5e-04,5e-04,0.005,0.2,0.2,,-0.938104349581991,-4.79335799477128,0.00145269818948348,0.00169673065293919,-0.0288520040596415,-0.0183083264040784,0.204290229242144,0.284818634436806,0,70.8335075323019,-14.0283236432811,2051
-0.5,-3,0.005,5e-04,0.001,5e-04,0.2,0.2,,-1.03125577611861,-1.87020553240178,0.00137295792281672,0.00184067968258573,0.00182205414679778,0.000869057879032744,0.237014178185908,0.22922062869543,0,11.0040733666631,15.8863934395383,807
-0.5,-3,5e-04,0.005,0.005,5e-04,0.2,0.2,,-1.05805826244037,-2.70083098200117,0.00141011263983636,0.00170745580165997,0.00114685291361297,-0.000116904921014373,0.236338101912312,0.240798171413161,0,22.8115199281748,9.98267015878248,647
-2,-1,0.005,5e-04,0.005,0.005,0.2,0.2,,-1.13950786923511,-1.74623363788764,0.00138093958083032,0.00176373958542636,0.00196000654527329,0.000940903191214447,0.246957211455101,0.218217044903619,0,15.2004628529255,13.7881986964071,2601
0.5,-5,0.001,0.001,0.005,0.001,0.2,0.2,,-1.04229148033554,-8.09551565449222,0.00146141430666164,0.00176370721792395,-0.253443318362891,-0.421746108382068,0.235897069200112,0.248625844691384,0,45.6118812631522,-1.41751050870624,1780
-2,-5,5e-04,0.001,5e-04,5e-04,0.2,0.2,,-1.0314470977737,-1.86188756929268,0.00147369093295648,0.00179424298386496,0.00185127923446984,0.000872947767713301,0.237337459301011,0.22951784918887,0,11.385505605652,15.6956773200439,65
-0.5,-0.5,0.001,0.001,0.005,0.001,0.2,0.2,,-1.00629572378275,-2.23273748541066,0.00141830113554932,0.00184508972823693,0.000806370987690453,0.000635419687102782,0.233956570894795,0.235393958138936,0,15.8381998972154,13.4693301742622,1663
-1,-3,0.001,0.001,5e-04,0.001,0.2,0.2,,-1.03421165374107,-1.8695557125946,0.00147564913599278,0.00179089724724652,0.00184451898600277,0.000883967093168557,0.236866683837993,0.22892450462244,0,11.3963667739593,15.6902467358902,1142
-0.5,-3,0.001,5e-04,5e-04,0.005,0.2,0.2,,-1.03317481606438,-1.87462396729115,0.001372793121467,0.00183715877052863,0.00182081796874298,0.000867686926747138,0.237450610397743,0.229145310238558,0,11.0039713171925,15.8864444642736,2071
-1,-3,0.001,0.001,0.001,0.001,0.2,0.2,,-1.03317558487011,-1.88001214915261,0.001473981845172,0.00179144730460059,0.00185136161724124,0.00085006257376859,0.237087206751779,0.230119392714349,0,11.399160543857,15.6888498509414,3446
-1,-5,5e-04,0.001,0.001,0.001,0.2,0.2,,-1.03192573991665,-1.86932140849591,0.00147701474839786,0.00179032409328412,0.00183472910450744,0.000877169217551601,0.237004577293765,0.229226266531334,0,11.4014116648785,15.6877242904306,3394
-0.5,-5,5e-04,0.005,0.001,0.001,0.2,0.2,,-0.972369780138505,-4.7493156875661,0.00142673096197716,0.0017333007818306,-0.0148530998181465,-0.0130461656745215,0.212054699360803,0.258376713428242,0,51.1583578114968,-4.19074878287852,1411
-0.5,-1,5e-04,0.001,0.005,5e-04,0.2,0.2,,-1.0907976038747,-1.89456719071634,0.00141030095719339,0.00174503817244022,0.00181144460659955,0.000852120534721027,0.245474204312209,0.223978416540884,0,12.3160597773151,15.2304002342124,715
-0.5,-5,0.001,0.001,0.001,0.001,0.2,0.2,,-1.01858096570106,-3.42393461090193,0.00143948709235914,0.00182376124832953,0.000587884350980343,-0.00218397680250805,0.239334272968901,0.23831167858346,0,33.356304197336,4.71027802420185,3411
0.5,-3,0.001,0.001,0.001,0.001,0.2,0.2,,-1.0314169326298,-1.86994726766267,0.00147287775905679,0.00179690476301266,0.00183660163693358,0.000876629648498114,0.237436237134623,0.229202751689777,0,11.3724341702322,15.7022130377538,1880
-1,-5,0.001,5e-04,0.005,0.001,0.2,0.2,,-1.05618145752887,-3.03065712735768,0.00144888910174266,0.00169624232983608,0.000573713919124005,-0.000692738832847935,0.236244842983981,0.229009967266909,0,28.6940958104943,7.04138221762272,3602
-0.5,-5,0.001,0.001,0.001,0.005,0.2,0.2,,-1.08449455576968,-3.17968275057375,0.0014202936472537,0.00170118297061956,0.00249940479759487,-0.00149135326743748,0.242083493790214,0.245770630128686,0,31.9702247944969,5.40331772562144,2931
0.5,-3,0.001,5e-04,0.005,0.005,0.2,0.2,,-1.04017411300404,-1.8507484059854,0.00146556789286893,0.0017967627188239,0.00189708332394572,0.000892797311746244,0.23706581380025,0.229184555488718,0,11.3706825210591,15.7030888623403,2584
-2,-3,0.001,5e-04,0.005,0.001,0.2,0.2,,-1.02217138028618,-1.87212983972056,0.00146692637811648,0.00179710494782108,0.00182781393368367,0.000810858192793686,0.238130197376463,0.227997972439854,0,11.4152755640385,15.6807923408506,1589
-2,-0.5,0.001,0.001,5e-04,0.001,0.2,0.2,,-1.02365690193612,-1.87177058908159,0.00142104191782631,0.00181219959423246,0.00187758479249437,0.000939931726830354,0.237426251122588,0.229669371895316,0,11.1930994718005,15.7918803869696,1149
-2,-0.5,5e-04,0.001,0.001,0.001,0.2,0.2,,-1.01276055560852,-1.87578855718618,0.00144031698164541,0.00181688762658933,0.00182944402799543,0.000958348059028105,0.234928750241586,0.227323693363801,0,11.3866579554491,15.6951011451453,3405
-1,-3,5e-04,5e-04,5e-04,5e-04,0.2,0.2,,-1.03171947117288,-1.90687336306865,0.00140526299182138,0.00176529074488311,0.00180801802752935,0.00086091687859569,0.237824900587738,0.230616369146693,0,11.1783452107402,15.7992575174998,6
0.5,-0.5,0.001,0.005,0.001,5e-04,0.2,0.2,,-1.03099857735217,-1.8572706489823,0.00143649668839296,0.00176744647792844,0.00183309358981891,0.000934006732593644,0.238092206235061,0.229899708362537,0,11.2371505887921,15.7698548284738,928
-2,-5,0.001,5e-04,0.005,5e-04,0.2,0.2,,-1.03112976181888,-1.86545260480238,0.00145764747482828,0.0017900480945407,0.00187786578968389,0.000875743397120285,0.236681377235298,0.229307574292222,0,11.2890414014264,15.7439094221567,529
0.5,-5,0.001,0.005,5e-04,5e-04,0.2,0.2,,-1.03129054009423,-1.86923858474185,0.00141760424544777,0.00175088263939254,0.00183060686576761,0.000873712340336128,0.237059978693587,0.229216996709348,0,11.1701671429774,15.8033465513812,180
0.5,-1,0.001,0.001,5e-04,0.001,0.2,0.2,,-1.01629094759831,-1.87356455529929,0.00143932154535225,0.00180712411886497,0.00182605848621298,0.000873840893319359,0.235024576498671,0.229313750962359,0,11.2476110512011,15.7646245972693,1148
-0.5,-0.5,5e-04,0.001,0.005,5e-04,0.2,0.2,,-1.02825563496744,-2.26889481092278,0.00141041001242833,0.0017541316054213,0.000720972746726875,0.000487272224468388,0.23683864567122,0.235518007300707,0,16.2033686878196,13.2867457789601,719
0.5,-5,0.001,0.005,5e-04,0.001,0.2,0.2,,-1.04071973852624,-1.90134612309842,0.00143811414006516,0.00177123379919859,0.001812684194764,0.000857119552020319,0.238218519356239,0.229237219148801,0,11.231088777944,15.7728857338979,3252
-1,-3,5e-04,0.001,5e-04,5e-04,0.2,0.2,,-1.03300428001181,-1.88894760093075,0.00142501080756157,0.00175448123430008,0.0016373211005559,0.000868044620914381,0.237316346536103,0.229596333571088,0,11.2397065989114,15.7685768234142,198
-1,-3,0.005,5e-04,0.001,0.001,0.2,0.2,,-1.02997917603598,-1.87468694568238,0.00147821585295953,0.0017902320411755,0.00180990215527942,0.000872992730613557,0.236762440344597,0.229018703735585,0,11.4088455618006,15.6840073419696,3366
-2,-3,5e-04,0.005,0.005,0.001,0.2,0.2,,-1.03375188971205,-1.87087393307536,0.00147673865146477,0.00177621922234203,0.00183178976880347,0.000886018721614649,0.237018335105791,0.229280764675703,0,11.404059654798,15.6864002954709,1669
-2,-0.5,0.005,0.005,5e-04,0.005,0.2,0.2,,-1.0312657297471,-1.86848527334978,0.00147817568735708,0.00179047861900353,0.00183366560167985,0.000880962137684598,0.237048729589928,0.229223131300667,0,11.4096633805195,15.6835984326101,2221
-1,-5,0.001,0.001,0.001,0.001,0.2,0.2,,-1.03369217076877,-1.85655499877475,0.00147186306673046,0.00179606357437993,0.00184610566522486,0.0008926620699142,0.236867837284477,0.228943383663804,0,11.3737580638783,15.7015510909307,3410
0.5,-5,0.005,0.001,0.001,0.005,0.2,0.2,,-1.03292739611101,-1.8781666201747,0.00142039018497547,0.00177713396043885,0.00190206376830304,0.000885768276915031,0.242811014725017,0.230626149541776,0,11.4386682747338,15.669095985503,3044
-1,-5,0.001,0.001,0.001,0.001,0.2,0.2,,-1.03369217076877,-1.85655499877475,0.00147186306673046,0.00179606357437993,0.00184610566522486,0.0008926620699142,0.236867837284477,0.228943383663804,0,11.3737580638783,15.7015510909307,4050
-1,-5,0.001,5e-04,5e-04,0.001,0.2,0.2,,-1.03152167037062,-1.87788819477009,0.00147672251353023,0.00178726267742343,0.00182521008344853,0.000875810196698622,0.237296998824659,0.229223081976054,0,11.4004274125732,15.6882164165833,1074
0.5,-3,5e-04,0.005,5e-04,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,3208
-2,-0.5,0.005,5e-04,0.005,5e-04,0.2,0.2,,-1.03406544046085,-1.86222679385783,0.00147564330429327,0.0017901175182483,0.00182001891143349,0.000879757624132379,0.23716873819528,0.229128666984442,0,11.3928095143162,15.6920253657118,557
-0.5,-5,0.005,0.001,0.001,5e-04,0.2,0.2,,-1.06222989313905,-4.86703230723583,0.00143015287420844,0.00178932111565836,-0.00975563666025434,-0.0120984415431666,0.236028632657609,0.248559665496222,0,42.5517465009613,0.112556872389211,995
-0.5,-3,0.001,0.001,0.001,0.001,0.2,0.2,,-1.02372992687064,-1.88148216831734,0.00146269894139784,0.0017923520610318,0.00179500088526852,0.000844805919781866,0.235625682136892,0.229375105711588,0,11.3398473179956,15.7185064638721,3415
0.5,-1,0.001,0.005,0.001,0.001,0.2,0.2,,-1.02792969952625,-1.88474673940212,0.00143977203704208,0.00182087056802903,0.00169680165877206,0.000902238467021679,0.23533792690661,0.230256417967546,0,11.2432293782614,15.7668154337392,4028
-2,-0.5,5e-04,0.001,0.001,0.001,0.2,0.2,,-1.01276055560852,-1.87578855718618,0.00144031698164541,0.00181688762658933,0.00182944402799543,0.000958348059028105,0.234928750241586,0.227323693363801,0,11.3866579554491,15.6951011451453,1357
-1,-3,0.001,5e-04,0.001,5e-04,0.2,0.2,,-1.0350769189281,-1.88326282904927,0.00146447839893235,0.00179174565752267,0.00179795876455468,0.000839422432190763,0.238047191026862,0.227601886347297,0,11.3559461739644,15.7104570358877,310
-1,-3,0.001,5e-04,0.001,0.005,0.2,0.2,,-1.02011648597561,-1.90157911059652,0.00146069061502129,0.00183784543395943,0.00187891084903482,0.000829847188619163,0.236183771266437,0.22848847275939,0,11.3975283370183,15.6896659543607,2326
-2,-5,5e-04,0.005,0.001,0.001,0.2,0.2,,-1.02127522396754,-1.87735462765048,0.00141020737751502,0.00178656515419244,0.00184018784174696,0.000875951237662937,0.238426374802562,0.228837473192677,0,11.1501191372246,15.8133705542576,3969
-2,-5,0.005,0.001,0.001,0.005,0.2,0.2,,-1.04523470826624,-4.14237008670395,0.00142695896720874,0.00182586178054972,0.00194951058701407,-0.00755898598857241,0.230510498911378,0.242241710157231,0,40.4611866310651,1.15783680733731,2913
-1,-5,0.001,0.005,5e-04,0.001,0.2,0.2,,-1.05582092948124,-3.85870237516679,0.00146016920216223,0.0017120194682396,0.00053230564971986,-0.00331501954660161,0.241960503454992,0.249909195032635,0,38.3351041324382,2.22087805665078,1170
-2,-1,0.001,0.001,0.001,0.001,0.2,0.2,,-1.03106086143905,-1.81843701236323,0.00147415892055708,0.00177846001319798,0.00186821729436374,0.000993199268527529,0.236380558105037,0.227851159062443,0,11.5797041951395,15.5985780253001,3577
-2,-5,0.005,5e-04,0.001,0.001,0.2,0.2,,-1.01330082260219,-3.69913993380477,0.00142301614673193,0.00179371150123234,-0.000830173383657191,-0.00404182789678596,0.234449942559893,0.243538872837016,0,36.2114608429098,3.282699701415,1825
-0.5,-5,0.001,0.001,5e-04,0.001,0.2,0.2,,-1.05324064321134,-5.75060427118855,0.00147120032844302,0.00172863077817401,-0.0255039513277549,-0.0410664103326678,0.238107828571352,0.247224323163597,0,44.5494630350395,-0.886301394649867,3315
0.5,-1,5e-04,5e-04,0.005,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,1548
-2,-5,0.001,0.001,5e-04,0.001,0.2,0.2,,-1.03144529394724,-1.86820337880082,0.0014779851533575,0.00178768652507217,0.0018353795879175,0.000882398785201972,0.237059073364626,0.229200057009876,0,11.4089924061187,15.6839339198105,3281
-2,-3,0.001,5e-04,0.001,0.001,0.2,0.2,,-1.02385652711111,-1.85129543608907,0.00144794465856319,0.00179636142394819,0.00178920990789475,0.000939878626043727,0.236652372630294,0.229283384308657,0,11.2574379007142,15.7597111725128,3349
-1,-3,0.001,0.001,0.005,0.001,0.2,0.2,,-1.03047164270059,-1.87202709314757,0.00147487602560985,0.0017911699021739,0.00181311836020295,0.000881021462920067,0.237067781035435,0.22923381121511,0,11.3818107359935,15.6975247548731,3798
0.5,-5,0.001,0.001,5e-04,0.005,0.2,0.2,,-1.03145300790849,-1.86931618150817,0.00147795215734531,0.0017907419165919,0.00183457296216822,0.000887668414897523,0.237071213067721,0.229206385869558,0,11.4086125864809,15.6841238296294,2164
-0.5,-5,0.005,0.001,0.001,5e-04,0.2,0.2,,-1.06222989313905,-4.86703230723583,0.00143015287420844,0.00178932111565836,-0.00975563666025434,-0.0120984415431666,0.236028632657609,0.248559665496222,0,42.5517465009613,0.112556872389211,483
0.5,-0.5,0.001,5e-04,0.001,5e-04,0.2,0.2,,-1.03408883542154,-2.92393934289775,0.00142692974108493,0.00176181455296088,-0.000214894403443801,-0.00129007253182244,0.245850569458501,0.238317350763334,0,28.1334579091695,7.32170116828511,320
0.5,-3,0.005,0.001,5e-04,0.001,0.2,0.2,,-1.03772271764404,-6.35835696863007,0.00148465171905083,0.0017261100888115,-0.0526068841737751,-0.0667303055127103,0.236952970401567,0.246524270615754,0,45.1535521264288,-1.1883459403445,1256
-1,-5,0.001,0.005,0.001,0.001,0.2,0.2,,-1.03733857463451,-1.86924222183879,0.00138336378751142,0.00180423295349765,0.00181360437254897,0.000888108774574108,0.235005758801406,0.230131625008577,0,11.0509330814211,15.8629635821593,1426
-2,-3,0.001,0.001,0.001,5e-04,0.2,0.2,,-1.02020144569908,-1.97320619242459,0.00142457668843246,0.00187585511240447,0.00188743978390016,0.000753928804094162,0.237638197325958,0.230581951542634,0,11.6027794253395,15.5870404102001,885
-0.5,-3,5e-04,0.005,0.001,0.005,0.2,0.2,,-1.04200315288526,-1.89146242866159,0.00144466480199499,0.00176856879424911,0.00182819278778983,0.000860226243190203,0.238353141854973,0.230372104306434,0,11.2664518456481,15.7552042000458,2951
-1,-1,5e-04,5e-04,0.001,0.001,0.2,0.2,,-1.03101123128616,-1.8667135348241,0.00147213867300721,0.00178430827222607,0.00183946883079374,0.000889185706689986,0.237775268608899,0.22885659728373,0,11.3748610268314,15.7009996094542,1802
-1,-5,0.005,0.001,5e-04,5e-04,0.2,0.2,,-1.07041507760483,-1.86807931005229,0.0013798301133495,0.00176575250111856,0.00195067449967582,0.000820000172598501,0.236866426316069,0.232530169372794,0,11.4004349694808,15.6882126381295,226
0.5,-1,0.001,5e-04,5e-04,0.001,0.2,0.2,,-1.03199538086077,-1.87304774526058,0.00147750729531118,0.00178876079916356,0.0018024982416581,0.000884075724818031,0.236777784711545,0.229243839699462,0,11.4011673249555,15.6878464603921,1052
-0.5,-3,5e-04,0.005,0.005,0.001,0.2,0.2,,-1.03137745133388,-1.86452974486234,0.00147822049433464,0.00179012154355756,0.00182763234775193,0.000885567154181863,0.237043948435548,0.229132634837446,0,11.4095877329948,15.6836362563725,3719
-0.5,-5,5e-04,0.001,0.005,0.001,0.2,0.2,,-1.03109519627547,-1.86937977434676,0.00147821860043285,0.0017906972401589,0.00183388430238049,0.000880060878450149,0.237051983732927,0.229212807968379,0,11.4100344460932,15.6834128998233,1731
-0.5,-3,5e-04,0.001,0.001,5e-04,0.2,0.2,,-1.05677060833096,-2.13617901454226,0.00144727922305689,0.00179404662313609,0.00155842713519607,0.000706711809207375,0.236032963903875,0.234834204887207,0,13.4391004044561,14.6688799206418,455
-1,-3,5e-04,0.001,5e-04,0.001,0.2,0.2,,-1.07642926696288,-1.92300362335068,0.00137079771941865,0.00176446568373507,0.00178669608886139,0.000837184170791508,0.243807150036613,0.231809694773242,0,11.7422936883513,15.5172832786942,3270
-0.5,-5,0.001,0.001,0.001,0.005,0.2,0.2,,-1.08449455576968,-3.17968275057375,0.0014202936472537,0.00170118297061956,0.00249940479759487,-0.00149135326743748,0.242083493790214,0.245770630128686,0,31.9702247944969,5.40331772562144,2899
0.5,-3,0.001,0.001,0.001,0.005,0.2,0.2,,-1.03031220488004,-1.85085081464011,0.00146349561773356,0.00180651796459855,0.00180255091221857,0.000937738113210674,0.238332518816832,0.228770738646505,0,11.3475078282708,15.7146762087345,2552
-2,-5,0.005,0.001,5e-04,0.005,0.2,0.2,,-1.07297114859747,-3.57277147428871,0.00139430804836704,0.00171187898266822,-0.004944231894365,-0.00163153767686665,0.2406548085899,0.249761426667038,0,37.1387567356167,2.81905175506154,2273
0.5,-3,0.005,0.001,0.001,0.001,0.2,0.2,,-1.09052450511921,-2.66900955757852,0.00144007018727393,0.00175998245585513,0.000814624603510413,0.00011641789387706,0.242109059627734,0.239803109529605,0,22.7960235496505,9.9904183480446,1384
-0.5,-5,0.001,0.005,0.001,5e-04,0.2,0.2,,-1.00725552875934,-3.71695659703302,0.00140263836391752,0.00178629120676652,-0.000838896139079618,-0.00327582281495272,0.238010560027481,0.24427550240143,0,36.1915133394665,3.29267345313665,435
-0.5,-1,5e-04,0.005,0.001,0.005,0.2,0.2,,-1.03163802282721,-1.86965204914008,0.00147653940614748,0.00178410721434509,0.00183582391062132,0.00089539507116768,0.237100564627266,0.229247585963724,0,11.4017942869419,15.6875329793989,2443
0.5,-0.5,0.001,5e-04,0.001,0.001,0.2,0.2,,-1.03131452607122,-1.86921912383959,0.00147823344724256,0.00179047428815416,0.00183191559105321,0.000881451711655978,0.237055707368016,0.229218431113965,0,11.4096705249246,15.6835948604076,3360
-2,-0.5,0.001,0.005,0.001,5e-04,0.2,0.2,,-1.03128792465491,-1.86923673818877,0.00147825086819424,0.0017905262358929,0.00183295634448516,0.00088056751268172,0.237058887648336,0.22921639540792,0,11.4100522839657,15.683403980887,957
-0.5,-3,0.001,0.001,5e-04,0.001,0.2,0.2,,-1.0321779541739,-1.87101391277246,0.00147614430329359,0.00179083250188645,0.00178878663409173,0.0008707341743857,0.236977023435529,0.229169523026382,0,11.3935534830389,15.6916533813504,1271
-1,-0.5,0.005,0.001,0.001,0.005,0.2,0.2,,-1.03097320544456,-1.88260569961814,0.0013848514037746,0.00180667543477926,0.00185047604163139,0.000831567280899324,0.237311827474937,0.230123745087359,0,11.0523616018664,15.8622493219367,2414
-0.5,-5,5e-04,0.005,5e-04,0.005,0.2,0.2,,-1.03120193163216,-1.86895379311907,0.00147823129393645,0.00179061502400357,0.00183314465105285,0.000880807755171527,0.237058184306475,0.229214048171773,0,11.4099404620281,15.6834598918558,2179
-2,-1,5e-04,0.005,0.001,0.001,0.2,0.2,,-1.0199562686962,-1.83027143566478,0.00147124710261094,0.00179823586334525,0.00186300839695064,0.000956341369621892,0.236165552156724,0.229041441509592,0,11.4742658767685,15.6512971844856,3977
-2,-5,0.001,0.005,0.005,5e-04,0.2,0.2,,-1.03128822187289,-1.87473617314742,0.00137012002447051,0.00186342574374913,0.00181699237028587,0.000854095423648121,0.23701814749499,0.229306610166515,0,11.015763020291,15.8805486127244,657
-2,-0.5,0.001,0.005,0.001,0.001,0.2,0.2,,-1.04438839366241,-1.84448032832581,0.00145491399535421,0.00182357344779605,0.00188799014593336,0.000889713341980098,0.238715022623335,0.229598196766797,0,11.3580665279394,15.7093968589002,3997
-2,-1,0.001,0.005,5e-04,0.001,0.2,0.2,,-1.03156980503736,-1.87083455996536,0.0014772164109648,0.00179075955198336,0.00179816777172393,0.000935028352797571,0.237082517109794,0.229353914144431,0,11.4232155753862,15.6768223351768,3257
-2,-1,0.001,0.001,0.001,0.001,0.2,0.2,,-1.03106086143905,-1.81843701236323,0.00147415892055708,0.00177846001319798,0.00186821729436374,0.000993199268527529,0.236380558105037,0.227851159062443,0,11.5797041951395,15.5985780253001,1529
-2,-3,5e-04,5e-04,0.001,0.001,0.2,0.2,,-1.0332280798749,-1.88168955356122,0.00147429173165124,0.00179494253703442,0.00181320892171957,0.000887344479556804,0.237069441754362,0.229355608000518,0,11.3849672836437,15.695946481048,1797
0.5,-0.5,5e-04,5e-04,0.001,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,3344
-1,-5,0.005,5e-04,0.001,0.005,0.2,0.2,,-1.01444863120726,-1.87843778655366,0.00143151664785076,0.00180850043220759,0.00182918111281382,0.000879447363737,0.236141275064994,0.230688626125142,0,11.2268968952937,15.774981675223,2850
0.5,-5,5e-04,0.001,5e-04,0.001,0.2,0.2,non-finite finite-difference value [2],,,,,,,,,,,,1220
-1,-3,0.001,0.005,0.001,0.005,0.2,0.2,,-1.01623156207204,-1.99501061148106,0.00147185156620047,0.00178179041838957,0.00180618832108609,0.000765900223301325,0.23383700802165,0.22618725461701,0,12.1052469801899,15.3358066327749,2966
-1,-3,0.005,0.001,5e-04,0.001,0.2,0.2,,-1.03121368440098,-1.8690933087522,0.00147842983501075,0.00178941233131946,0.00183220736840466,0.000881594337266911,0.237007961380707,0.229217923540432,0,11.4113324047685,15.6827639204856,3302
-1,-1,5e-04,0.005,5e-04,5e-04,0.2,0.2,,-1.02611304700189,-1.85176894337555,0.00147214898781264,0.00178683817640099,0.00190857820303738,0.000864030338729064,0.236633959807548,0.228010693120461,0,11.4337432722313,15.6715584867542,138
-1,-1,0.001,0.005,5e-04,0.001,0.2,0.2,,-1.03126776783812,-1.8692723280422,0.00146269516852022,0.00179818387993669,0.00186211444635619,0.000920888820294424,0.237044883122503,0.229201744711773,0,11.3330135697876,15.7219233379761,1178
-0.5,-1,0.001,5e-04,0.005,0.005,0.2,0.2,,-1.03128622699245,-1.86924285219003,0.00139264689870707,0.00179154568586362,0.00183328282427869,0.000924832916957587,0.237058833887232,0.229216758665386,0,11.0845449039214,15.8461576709092,2619
-2,-0.5,5e-04,0.001,0.001,0.001,0.2,0.2,,-1.01276055560852,-1.87578855718618,0.00144031698164541,0.00181688762658933,0.00182944402799543,0.000958348059028105,0.234928750241586,0.227323693363801,0,11.3866579554491,15.6951011451453,1869
-0.5,-3,0.005,5e-04,0.005,0.001,0.2,0.2,,-1.0116434882552,-1.86515698106627,0.00143905485414469,0.00181466568414968,0.00183016096679663,0.000898190051924209,0.236078964993892,0.228982598675613,0,11.2571130114536,15.7598736171431,3623
